text,labels
도니 K. 슈나이더는 포시즌스 호텔에서 제공하는 바디 로션을 매우 좋아합니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
멜리사 콜린스는 한국어를 배워요.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
존 밀러는 호텔에서 제공하는 샴푸를 사용했습니다.,"[4, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 7월 8일에 조슈아 에드워즈는 힐튼 호텔에서 중요한 회의에 참석할 예정이다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
래플스 호텔의 스카이라인 룸에 식기 세트를 비치해 주세요.,"[0, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 레스토랑에서 고급 식기류를 사용합니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
세인트 레지스 호텔에서 이번 주말에 가족과 함께 멋진 추억을 만들었어요.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 6월 14일 수요일에 호텔에서 물 끓이기를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리츠 칼튼 호텔에 머무는 동안 TV 리모컨이 고장 나서 교체 요청을 했습니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 12월 15일에 프리미엄 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저희 호텔에서는 넓고 편안한 킹 룸 타입을 제공하고 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
11월 27일에 중요한 회의가 예정되어 있어요.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
앤드류 터너는 11월 5일에 포시즌스 호텔에서 회의를 가질 예정입니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
패트리샤 브라운은 컴포트 인 호텔에서 제공하는 목욕 가운을 사용해 매우 만족했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
멜리사 콜린스 씨는 코너 룸에서 슬리퍼를 사용하고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2020년 3월 7일에 저는 목시 호텔의 커넥팅 룸을 예약했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 0, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리너 록하트는 2024년 12월 31일에 호텔에 필요한 식기류를 점검할 예정이다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
메간 스콧은 2028년 8월 22일에 스튜디오에서 작업을 시작했다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호세 힐은 포시즌스 호텔에서 제공하는 고급 비누에 매우 만족하였습니다.,"[4, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
"3월 1일, 도니 K. 슈나이더 씨는 새로운 면도 크림을 구입했습니다.","[6, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조슈아 에드워즈는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
로라 넬슨은 호텔에 머무는 동안 다리미판을 요청했다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10]"
저희 호텔에서는 넓고 아늑한 발코니 룸을 제공합니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
에밀리 해리스는 이번 주말에 노보텔 호텔에 묵을 예정입니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2026년 6월 23일에 호텔에서 샤워 캡을 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
마리아 로드리게스는 서울에서 한류 문화를 체험하고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
바다 전망을 즐길 수 있는 카바나를 예약했습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레이첼 베이커는 호텔에서 아이스 버킷을 요청했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
패트리샤 브라운 씨는 10월 20일 호텔의 샴푸를 사용했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
제임스 스미스는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조슈아 에드워즈는 엘리먼트 호텔에 머물고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
비즈니스 클래스 룸은 매우 편안하고 넓어서 출장 중에도 쾌적한 시간을 보낼 수 있습니다.,"[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 5월 11일 화요일에 호텔에서 치약을 새로 받았습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
모텔 원에서 트리플 룸을 예약했습니다.,"[0, 1, 1, 1, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
포시즌스 호텔에서는 최신형 선풍기가 객실에 비치되어 있습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2028년 5월 27일에 중요한 회의가 있습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 6월 14일 수요일에 제임스 스미스는 호텔에서 선풍기를 사용했습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
컴포트 인 호텔 객실에는 최신형 선풍기가 구비되어 있습니다.,"[0, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
금요일에 패밀리 룸 예약하셨나요?,"[10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
폴 화이트는 어제 한국을 방문했습니다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
럭셔리 컬렉션 호텔 & 리조트에서 멋진 휴가를 보냈어요.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
낸시 앨런은 2029년 9월 13일 호텔에서 면도 크림을 사용했습니다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
이 호텔에는 이코노미 룸이 준비되어 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 4월 7일 월요일에는 치약을 포함한 호텔 용품을 점검할 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
JW 메리어트의 패밀리 룸에는 병따개와 같은 유용한 호텔 용품들이 구비되어 있습니다.,"[0, 1, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
햄프턴 바이 힐튼 호텔에서는 고급스러운 옷걸이를 제공합니다.,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
카렌 클락은 10월 21일에 하얏트 호텔에서 회의를 가질 예정입니다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 8월 29일에 친구와 만날 계획이 있습니다.,"[10, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
재클린 R. 프렌치는 포시즌스 호텔에서 열린 회의에 참석했습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
오늘은 10월 13일입니다.,"[10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10]"
수퍼 8 호텔의 듀플렉스 객실에는 치약이 제공됩니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
라이언 그린은 소피텔 호텔에서 퀸 룸을 예약했습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 2, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
포시즌스 호텔에서는 이번 주말에 특별한 팝업 룸을 예약할 수 있습니다.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방 안에는 다양한 잡지가 구비되어 있다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
찰스 윌슨은 하얏트 호텔에서 회의를 가졌다.,"[4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 에반스는 2020년 3월 7일에 머큐어 호텔에 머물렀습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
서울에서 빌라를 구하고 있습니다.,"[10, 10, 10, 10, 10, 2, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스테파니 필립스는 지하 룸에서 시간을 보내고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에밀리 스튜어트는 호텔 방에서 종이 타월을 찾고 있었다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
폴 화이트는 12월 19일에 한국을 방문할 예정입니다.,"[4, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
바바라 데이비스는 12월 19일에 포시즌스 호텔에 묵었습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
클라우드 룸에는 무료 컨디셔너가 제공됩니다.,"[2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에서 이불 커버를 새 것으로 교체했습니다.,"[10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에는 최신형 선풍기가 구비되어 있습니다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스티브 아담스는 3월 3일에 중요한 회의에 참석할 예정입니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
린다 존슨은 파크 인 호텔에서 묵고 있습니다.,"[4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
3월 29일에 친구들과 함께 영화 보러 갈 예정입니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
조셉 앤더슨 씨는 보드룸 스위트에 머물고 있습니다.,"[4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에밀리 스튜어트는 3월 29일에 중요한 발표를 준비하고 있습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 직원이 전화기를 객실에 가져다 주었습니다.,"[10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
3월 29일에 데이비드 톰슨을 만났습니다.,"[6, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10]"
10월 20일에 친구들과 영화 보러 갈 거야.,"[6, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
머큐어 호텔에서 제공하는 식기 세트는 매우 고급스럽습니다.,"[0, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스카이라인 룸에 투숙하시면 칫솔을 포함한 다양한 호텔 용품이 제공됩니다.,"[2, 3, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
엘리너 록하트는 오늘 서울에서 중요한 회의에 참석했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
용선 윤은 오늘 아침에 맛있는 커피를 마셨다.,"[4, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
포시즌스 호텔에서 멋진 주말을 보냈어요.,"[0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
존 밀러는 한국음식을 매우 좋아합니다.,"[4, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
프리미엄 룸은 고급스러운 인테리어와 편안한 침대로 여행자들에게 최고의 휴식을 제공합니다.,"[2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스티브 아담스는 슈페리어 룸을 예약했다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10]"
2023년 6월 14일 수요일에 오션 뷰 룸에 머무를 때 병따개를 요청할 수 있습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
사라 에반스는 트리플 룸에서 헤어드라이어를 사용하고 있다.,"[4, 5, 5, 5, 5, 5, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
재클린 R. 프렌치 씨는 패밀리 룸을 예약하셨습니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔 방에 들어가 보니 샤워 캡이 비치되어 있었다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
2023년 4월 7일 월요일에 게리 로페즈와 만날 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
에코노 로지의 발코니 룸에서 편안한 휴식을 취해보세요.,"[0, 1, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
린다 존슨은 호텔 방에서 TV 리모컨을 찾고 있었다.,"[4, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
스티브 아담스는 2021년 2월 10일에 켐핀스키 호텔에 머물렀다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
인터컨티넨탈 호텔에서 멋진 저녁 식사를 즐겼어요.,"[0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
여행 동안 우리는 지하 룸에서 머물렀다.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 2, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10]"
2029년 9월 13일에 저스틴 아담스는 햄프턴 바이 힐튼에 머물렀습니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
전화기는 호텔 손님들이 편리하게 사용할 수 있도록 방마다 비치되어 있습니다.,"[8, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
크라운 플라자 호텔에서 제공하는 쓰레기 봉투는 매우 편리했습니다.,"[0, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
AC 호텔의 가든 뷰 룸에는 편리한 세탁 가방이 제공됩니다.,"[0, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10]"
2029년 9월 13일에 폴 화이트는 SLS 호텔에서 중요한 회의에 참석할 예정입니다.,"[6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 4, 5, 5, 5, 5, 10, 10, 0, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
레이첼 베이커는 오늘 서울에 도착했습니다.,"[4, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리버사이드 룸은 11월 5일에 예약하셨습니다.,"[2, 3, 3, 3, 3, 3, 3, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
컴포트 인의 오션 뷰 룸에는 최신형 알람 시계가 준비되어 있습니다.,"[0, 1, 1, 1, 1, 10, 10, 2, 3, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
마이클 윌리엄스 씨는 9월 23일에 크라운 플라자 호텔에 머물 예정입니다.,"[4, 5, 5, 5, 5, 5, 5, 5, 10, 10, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 0, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
존 밀러는 지하 룸에서 종이 타월을 청소 도구로 사용했습니다.,"[4, 5, 5, 5, 10, 10, 2, 3, 3, 3, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
저는 11월 5일에 친구를 만날 예정입니다.,"[10, 10, 10, 6, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
호텔에서 제공하는 커피 키트를 이용해보세요.,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 9, 9, 9, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
풀 뷰 룸을 예약하려면 미리 확인해보세요.,"[2, 3, 3, 3, 3, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
리버사이드 룸은 모텔 원에서 예약할 수 있는 인기 있는 객실 유형입니다.,"[2, 3, 3, 3, 3, 3, 3, 10, 10, 0, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
